133, -78, 720
239, -61, 645
198, -149, 860
157, -252, 946
158, -316, 909
262, -238, 949
307, -125, 1015
230, -131, 1136
134, -169, 1273
197, -102, 1293
304, -66, 1350
304, -66, 1350
298, -97, 1500
313, -121, 1699
-,-,-
-39, -200, 485
-39, -200, 485
-16, -167, 423
3, -130, 323
-10, -100, 277
-43, -65, 310
-38, -17, 403
35, 16, 366
35, 16, 366
63, -46, 395
32, -88, 546
15, -28, 673
15, -28, 673
122, 94, 575
187, 5, 565
185, -224, 786
239, -283, 991
239, -283, 991
328, -193, 1037
327, -139, 1062
280, -160, 1149
282, -162, 1338
332, -80, 1349
348, -101, 1358
330, -160, 1508
326, -193, 1674
339, -168, 1743
345, -129, 1797
-,-,-
-1, -183, 342
18, -68, 110
18, -68, 110
-18, -78, 117
-71, -153, 320
-16, -156, 386
71, -89, 397
140, -19, 418
140, -19, 418
118, -24, 544
56, -84, 723
98, -100, 726
238, -146, 624
303, -245, 807
303, -245, 807
270, -298, 1088
254, -234, 1148
294, -154, 1011
363, -149, 1132
375, -235, 1417
363, -272, 1563
364, -276, 1543
403, -308, 1563
394, -320, 1696
-,-,-
-55, -404, 542
20, -319, 223
20, -165, -17
-56, -77, 83
-138, -149, 258
-138, -149, 306
-85, -153, 306
98, 3, 230
151, 80, 382
97, 76, 660
96, 65, 763
96, 65, 763
213, -52, 687
331, -191, 786
322, -234, 1007
220, -257, 1096
215, -222, 963
447, -174, 958
447, -174, 958
517, -150, 1322
453, -141, 1523
378, -128, 1499
377, -131, 1413
528, -149, 1412
497, -247, 1655
463, -273, 1783
-,-,-
-33, -97, 221
28, -113, -26
69, -220, -207
17, -515, 105
138, -445, 133
229, -208, 317
291, -104, 500
291, -104, 500
305, -171, 691
354, -219, 864
401, -132, 1046
449, -97, 1132
535, -126, 1144
513, -248, 1299
445, -302, 1373
395, -280, 1339
399, -201, 1193
425, -159, 1174
459, -208, 1313
406, -231, 1431
399, -261, 1396
492, -276, 1308
492, -276, 1308
512, -333, 1331
481, -414, 1554
-,-,-
-24, -86, 336
13, 1, 239
-36, -19, 390
-48, -40, 505
-48, -40, 505
82, -5, 334
168, -52, 269
169, -174, 503
171, -245, 785
207, -197, 925
301, -56, 994
301, -56, 994
323, -18, 1020
256, -161, 1203
206, -226, 1392
265, -190, 1323
262, -182, 1232
244, -152, 1238
318, -45, 1411
299, 3, 1660
263, -6, 1779
263, -6, 1779
265, -25, 1785
280, -43, 1769
247, -75, 1777
-,-,-
-95, -72, 365
-143, -39, 429
-97, 63, 495
110, 80, 430
50, 7, 595
50, 7, 595
35, -32, 873
92, -45, 867
178, -91, 885
178, -91, 885
231, -116, 1066
172, -130, 1311
100, -146, 1393
92, -150, 1265
139, -158, 1093
128, -201, 1137
80, -227, 1246
87, -252, 1163
93, -238, 1016
140, -215, 1077
152, -157, 1130
152, -157, 1130
181, -152, 1120
228, -191, 1101
228, -251, 1265
211, -292, 1415
236, -252, 1453
303, -265, 1490
329, -290, 1524
317, -350, 1559
346, -356, 1531
374, -382, 1502
328, -447, 1587
330, -418, 1622
317, -345, 1466
-,-,-
-128, -96, 672
-37, -19, 593
-37, -19, 593
-22, 15, 733
-50, 39, 854
-37, 83, 874
0, 82, 770
0, 82, 770
73, 61, 720
106, -1, 771
81, -66, 911
81, -66, 911
84, -76, 922
91, -126, 870
126, -196, 850
146, -251, 879
138, -271, 942
138, -271, 942
145, -249, 909
197, -228, 923
209, -186, 1038
213, -131, 1071
196, -148, 1038
241, -172, 1062
314, -188, 1158
328, -229, 1341
332, -247, 1406
347, -288, 1473
408, -320, 1572
433, -362, 1682
403, -388, 1791
364, -353, 1753
-,-,-
-138, -90, 404
-140, -140, 509
-83, -129, 537
-83, -129, 537
-30, -43, 427
-12, -18, 404
-32, -91, 470
-34, -170, 572
13, -201, 664
126, -170, 658
126, -170, 658
206, -130, 682
214, -101, 840
218, -84, 993
228, -71, 1003
240, -74, 914
297, -73, 892
277, -132, 1050
246, -182, 1156
246, -182, 1156
241, -179, 1145
249, -203, 1101
293, -280, 1071
322, -332, 1278
311, -324, 1454
273, -324, 1603
274, -398, 1654
-,-,-
-28, 104, 300
-22, 52, 293
-22, 52, 293
-63, -18, 356
-25, -10, 277
4, -27, 253
45, -74, 432
45, -74, 432
78, -64, 581
101, -30, 628
114, -31, 581
162, -104, 582
166, -203, 753
166, -203, 753
148, -234, 972
162, -199, 992
248, -168, 910
349, -119, 979
364, -116, 1344
296, -124, 1554
130, -67, 1529
-189, -85, 1373
129, -322, 1458
421, -321, 1417
472, -302, 1196
472, -302, 1196
526, -341, 1240
504, -312, 1365
-,-,-
-141, -338, 878
38, -319, 681
172, -188, 348
63, -135, 358
-68, -114, 409
-121, -48, 344
-109, 16, 277
-109, 16, 277
-75, 47, 240
-46, 32, 268
2, 1, 380
2, 1, 380
67, -21, 631
99, -43, 847
124, -88, 891
124, -88, 891
165, -160, 808
230, -280, 867
248, -380, 1062
231, -399, 1188
227, -337, 1112
239, -275, 977
242, -321, 935
263, -380, 1066
299, -353, 1144
332, -289, 1158
355, -288, 1196
394, -337, 1317
394, -337, 1317
380, -393, 1544
398, -430, 1676
437, -384, 1722
455, -326, 1783
-,-,-
-34, -122, 404
-34, -122, 404
3, -120, 437
6, -130, 458
5, -137, 603
36, -108, 688
36, -108, 688
68, -79, 742
65, -82, 787
77, -112, 775
110, -181, 838
160, -225, 947
194, -214, 994
194, -214, 994
173, -235, 1019
146, -280, 1002
216, -291, 926
251, -318, 927
214, -382, 1021
189, -398, 1022
209, -387, 1000
306, -316, 986
361, -245, 1060
361, -259, 1198
364, -317, 1310
419, -356, 1437
435, -397, 1566
456, -390, 1619
-,-,-
-40, -237, 440
-28, -209, 354
-16, -196, 250
-45, -201, 178
-44, -199, 183
-32, -192, 286
22, -116, 327
22, -116, 327
64, -52, 396
48, -58, 569
48, -64, 777
128, -39, 895
128, -39, 895
190, -38, 900
186, -96, 939
157, -262, 1080
183, -347, 1181
219, -297, 1180
208, -243, 1130
197, -229, 1054
229, -244, 1114
272, -201, 1229
279, -170, 1319
275, -174, 1310
275, -174, 1273
273, -188, 1273
274, -223, 1404
301, -236, 1522
336, -211, 1563
-,-,-
-89, -102, 441
17, -40, 119
33, -133, 164
17, -203, 370
17, -203, 370
27, -159, 465
70, -73, 480
79, -21, 564
74, -45, 703
74, -45, 703
74, -82, 869
109, -107, 960
113, -160, 974
112, -244, 978
148, -311, 985
180, -347, 1128
187, -321, 1190
187, -321, 1190
171, -289, 1174
172, -260, 1117
216, -234, 1128
231, -227, 1194
225, -226, 1241
237, -233, 1210
251, -256, 1236
291, -243, 1279
313, -244, 1343
334, -283, 1395
376, -321, 1419
370, -342, 1505
-,-,-
-68, -58, 420
-68, -58, 420
-97, -134, 457
-43, -151, 502
14, -89, 443
35, -34, 422
49, -20, 507
49, -20, 507
81, -32, 661
96, -57, 835
90, -60, 960
90, -60, 960
121, -46, 892
145, -104, 788
149, -204, 831
134, -264, 984
157, -274, 994
198, -238, 888
234, -196, 966
234, -196, 966
235, -201, 1257
228, -192, 1393
217, -224, 1379
225, -271, 1343
254, -299, 1396
245, -326, 1549
238, -338, 1634
256, -338, 1581
238, -324, 1543
-,-,-
-84, -75, 455
-125, -88, 514
-73, -73, 398
18, -59, 326
37, -68, 410
37, -68, 410
29, -86, 587
44, -98, 705
78, -83, 771
126, -71, 757
126, -71, 757
173, -76, 745
176, -139, 798
140, -239, 910
180, -289, 919
268, -290, 899
288, -301, 955
250, -310, 987
250, -310, 987
243, -295, 995
298, -252, 993
370, -231, 1069
392, -240, 1188
406, -287, 1282
412, -315, 1365
451, -314, 1373
-,-,-
-59, -59, 381
-18, -73, 334
-18, -73, 334
-18, -125, 432
-29, -146, 554
9, -141, 610
98, -91, 638
165, -54, 757
147, -51, 917
147, -51, 917
125, -89, 943
110, -160, 900
186, -218, 863
234, -260, 911
202, -321, 1000
175, -362, 1053
225, -354, 1053
271, -336, 1063
271, -320, 1104
271, -320, 1104
233, -316, 1175
239, -303, 1189
280, -270, 1202
323, -267, 1277
-,-,-
-44, -89, 216
-100, -86, 370
-100, -86, 370
-46, -56, 414
-1, -17, 411
-12, -33, 406
-45, -79, 474
1, -65, 484
1, -65, 484
60, -35, 483
82, -33, 588
74, -57, 660
74, -57, 660
82, -85, 728
142, -87, 741
225, -86, 780
219, -159, 940
167, -237, 1053
191, -279, 1030
273, -283, 986
273, -283, 986
325, -287, 1140
297, -307, 1305
257, -327, 1363
247, -333, 1310
301, -340, 1264
-,-,-
-149, -38, 419
-135, -30, 358
-135, -30, 358
-83, -71, 281
-72, -83, 327
-67, -107, 422
-63, -110, 495
-21, -94, 548
49, -54, 557
49, -54, 557
136, -41, 594
151, -92, 835
183, -130, 1023
209, -129, 1090
236, -129, 993
218, -175, 950
244, -239, 1007
270, -305, 1099
270, -305, 1099
260, -329, 1145
266, -316, 1060
278, -284, 962
325, -297, 1034
364, -359, 1278
376, -394, 1404
362, -394, 1422
409, -416, 1441
-,-,-
-88, -124, 447
-29, -78, 380
-33, -25, 397
-64, -47, 430
-64, -47, 430
-55, -63, 474
-40, -97, 586
0, -92, 702
30, -87, 769
30, -87, 769
17, -110, 790
4, -155, 782
68, -178, 775
101, -203, 872
95, -220, 948
95, -220, 948
81, -230, 928
108, -236, 878
144, -243, 864
200, -270, 931
184, -296, 1018
150, -307, 1050
147, -279, 1044
223, -267, 1026
296, -276, 1089
326, -330, 1271
323, -355, 1393
323, -355, 1393
343, -374, 1477
-,-,-
-60, -175, 577
0, -129, 431
30, -42, 268
30, -42, 268
28, -23, 331
-15, -45, 530
2, -44, 629
2, -44, 629
69, -12, 608
105, 14, 599
99, -12, 704
99, -12, 704
122, -57, 845
167, -55, 946
184, -44, 964
173, -85, 958
193, -136, 979
244, -141, 1089
244, -141, 1089
245, -112, 1217
211, -96, 1248
218, -86, 1172
289, -98, 1155
253, -124, 1298
210, -129, 1363
220, -148, 1322
249, -179, 1365
267, -217, 1446
-,-,-
-95, -72, 614
-43, -113, 522
-7, -96, 343
-7, -96, 343
-22, -141, 346
-44, -181, 446
-34, -169, 502
-9, -127, 536
24, -64, 546
21, -32, 681
21, -32, 681
32, 0, 799
75, 36, 846
104, 12, 868
104, 12, 868
108, -59, 917
134, -113, 978
154, -120, 1053
165, -76, 1060
148, -85, 1026
126, -141, 992
126, -141, 992
134, -205, 948
197, -245, 986
198, -241, 1063
167, -209, 1084
159, -207, 1036
179, -229, 1013
245, -218, 1036
-,-,-
-73, -8, 373
-106, -73, 523
-106, -73, 523
-116, -105, 581
-62, -38, 477
14, -35, 416
25, -96, 594
-21, -102, 777
-41, -41, 829
-41, -41, 829
-36, 18, 717
-11, 23, 640
-10, -55, 724
0, -80, 813
0, -80, 813
9, -76, 860
34, -83, 841
117, -98, 855
117, -98, 855
214, -8, 986
197, 67, 1102
127, 73, 1133
97, 27, 1023
184, -68, 897
184, -68, 897
237, -143, 900
201, -146, 1014
157, -151, 1048
186, -159, 1066
284, -143, 1120
-,-,-
-89, -22, 447
-116, -79, 497
-116, -79, 497
-61, -40, 425
-22, 19, 270
-61, -25, 351
-86, -68, 571
-55, -35, 692
-55, -35, 692
-12, 18, 719
7, 13, 713
15, -48, 740
45, -105, 825
45, -105, 825
63, -122, 911
81, -111, 865
91, -161, 847
150, -212, 908
176, -217, 1025
151, -182, 1100
150, -134, 1046
150, -134, 1046
181, -151, 886
213, -190, 866
216, -216, 971
202, -264, 1084
205, -311, 1148
277, -343, 1218
302, -326, 1329
-,-,-
-18, -79, 413
13, -36, 252
0, -51, 219
-91, -84, 447
-60, -43, 453
-60, -43, 453
36, 11, 353
68, 40, 464
27, 17, 670
27, 17, 670
7, 4, 756
50, 10, 702
50, 10, 702
150, 5, 663
202, -105, 866
167, -201, 1081
131, -199, 1067
116, -166, 928
175, -175, 811
175, -175, 811
228, -238, 889
214, -308, 1073
161, -315, 1129
154, -273, 1066
261, -218, 970
325, -208, 1035
268, -274, 1234
209, -300, 1268
250, -312, 1236
326, -306, 1313
-,-,-
-36, -151, 539
-28, -139, 588
-45, -72, 489
-14, -20, 474
-14, -20, 474
5, 5, 536
0, 17, 585
-1, -3, 552
-1, -3, 552
-8, 13, 558
6, 59, 620
6, 59, 620
33, 65, 642
25, 23, 741
29, -10, 748
29, -10, 748
62, -58, 701
111, -110, 782
141, -141, 895
145, -166, 950
118, -191, 948
118, -191, 883
157, -206, 883
208, -210, 950
183, -207, 1063
131, -190, 1082
144, -220, 1023
228, -272, 982
293, -314, 1103
295, -343, 1262
264, -377, 1374
318, -409, 1457
404, -410, 1526
402, -430, 1649
-,-,-
5, -133, 593
5, -133, 593
12, -53, 534
20, 41, 402
-28, -31, 479
-28, -31, 479
-48, -90, 547
-25, -59, 495
-7, -7, 456
-12, 35, 546
-12, 35, 546
-30, 51, 703
-13, 59, 806
30, 13, 756
98, -29, 741
98, -29, 741
83, -100, 827
35, -162, 923
27, -185, 891
88, -197, 824
88, -197, 824
144, -247, 874
191, -295, 1059
188, -304, 1159
170, -297, 1127
198, -288, 1031
238, -265, 1091
221, -269, 1231
210, -272, 1254
191, -274, 1225
251, -275, 1192
336, -272, 1224
369, -302, 1332
-,-,-
-85, -112, 520
-74, -133, 557
38, -113, 428
53, -94, 353
53, -94, 353
-11, -88, 357
-82, -87, 476
-84, -70, 529
-22, -8, 507
5, 30, 527
5, 30, 527
2, -5, 608
-3, -50, 739
-3, -50, 739
26, -50, 834
76, -39, 816
108, -70, 824
108, -70, 824
133, -135, 875
157, -201, 1001
215, -230, 1064
232, -220, 1059
210, -213, 1016
179, -246, 997
161, -313, 1084
168, -333, 1119
195, -350, 1056
230, -366, 1084
286, -374, 1146
309, -419, 1285
319, -428, 1468
-,-,-
-75, 32, 480
-85, -21, 603
-20, -51, 473
9, -48, 332
-62, -78, 442
-62, -78, 442
-62, -101, 477
-11, -101, 449
15, -83, 484
4, -61, 542
-1, -28, 594
-1, -28, 594
28, 1, 691
49, 24, 811
71, 30, 830
71, 30, 830
118, 5, 809
123, -79, 883
102, -124, 994
102, -124, 994
126, -108, 991
155, -66, 921
179, -25, 923
203, -24, 1020
223, -103, 1135
240, -206, 1205
243, -243, 1233
269, -227, 1327
319, -229, 1428
282, -269, 1606
262, -313, 1722
-,-,-
-90, -3, 373
-140, -132, 518
-193, -141, 647
-105, -31, 401
-30, 80, 260
-30, 80, 260
-74, 49, 390
-152, -67, 562
-143, -76, 527
-74, -7, 410
-13, 0, 444
-13, 0, 444
9, -45, 624
15, -60, 807
41, -39, 839
41, -39, 839
145, -20, 775
201, -65, 866
205, -159, 1051
197, -227, 1136
229, -202, 1113
287, -86, 1075
285, -29, 1104
285, -29, 1104
227, -92, 1163
205, -161, 1194
288, -150, 1187
349, -78, 1161
335, -83, 1192
281, -193, 1264
259, -302, 1338
312, -358, 1388
-,-,-
-91, -59, 463
-163, -73, 666
-48, 69, 410
-48, 69, 410
35, 137, 137
-18, 19, 206
-81, -61, 431
-69, -30, 488
17, 25, 510
17, 25, 510
72, 19, 570
65, -13, 716
65, -13, 716
37, -23, 831
37, -26, 874
95, -87, 892
153, -157, 1015
148, -133, 1140
92, -88, 1185
92, -88, 1185
61, -82, 1106
110, -89, 988
164, -74, 1014
146, -74, 1115
118, -83, 1128
124, -99, 1075
124, -99, 1075
192, -120, 1057
228, -182, 1132
216, -240, 1179
190, -247, 1234
-,-,-
-109, -175, 476
4, 26, 246
4, 26, 246
16, 71, 198
-89, -48, 369
-134, -130, 529
-65, -64, 549
9, 11, 592
9, 11, 592
19, 3, 658
20, -37, 770
20, -37, 770
58, -59, 945
107, -56, 1038
116, -80, 1045
82, -154, 1043
59, -225, 1032
59, -225, 1032
146, -246, 987
213, -252, 988
188, -255, 1064
140, -245, 1080
124, -235, 1013
204, -221, 968
265, -273, 1074
257, -358, 1260
263, -400, 1310
270, -411, 1294
321, -417, 1353
364, -428, 1465
375, -440, 1562
387, -455, 1601
-,-,-
-29, -118, 559
26, -46, 435
-55, -103, 464
-138, -235, 670
-61, -186, 654
20, -86, 512
-17, -59, 500
-17, -59, 500
-75, -51, 551
-88, -24, 571
-50, 4, 516
-9, 14, 494
-9, 14, 494
-23, -30, 580
-11, -63, 628
51, -86, 712
150, -84, 801
150, -84, 801
164, -129, 933
141, -204, 980
146, -260, 995
155, -258, 1066
150, -257, 1087
143, -272, 1053
153, -326, 1050
235, -335, 1186
268, -325, 1413
254, -263, 1495
238, -240, 1400
276, -339, 1295
276, -339, 1295
268, -452, 1384
262, -497, 1450
274, -508, 1489
-,-,-
9, -38, 353
-129, -116, 551
-102, -60, 491
17, 58, 284
47, 75, 300
47, 75, 300
5, 21, 533
-27, -21, 684
-21, -24, 715
-21, -24, 715
54, -16, 684
175, -12, 656
179, -103, 874
135, -185, 1071
112, -217, 1089
164, -245, 934
257, -277, 868
257, -277, 868
283, -307, 1083
223, -327, 1315
197, -271, 1306
204, -254, 1179
278, -261, 1117
294, -280, 1206
225, -317, 1352
223, -363, 1383
257, -366, 1440
310, -326, 1480
-,-,-
-86, 0, 487
-66, -39, 556
2, -16, 476
2, -16, 476
25, -21, 443
28, -73, 551
28, -131, 736
28, -131, 736
79, -139, 854
127, -134, 928
163, -159, 965
185, -222, 985
186, -269, 1020
169, -280, 1004
140, -282, 950
165, -268, 918
165, -268, 958
234, -214, 958
243, -157, 1082
224, -107, 1149
223, -91, 1122
263, -101, 1144
328, -141, 1244
339, -208, 1358
353, -265, 1441
387, -323, 1518
-,-,-
-146, -204, 610
-72, -105, 501
24, -2, 316
40, 3, 335
15, -48, 470
15, -48, 470
0, -84, 600
-9, -80, 677
30, -39, 656
30, -39, 656
99, 17, 619
111, -11, 771
83, -53, 937
70, -67, 940
70, -67, 940
100, -96, 827
116, -140, 790
92, -182, 875
58, -224, 961
58, -224, 961
68, -237, 962
141, -217, 913
210, -207, 933
167, -243, 1057
135, -272, 1088
203, -277, 1129
275, -257, 1246
282, -212, 1318
277, -231, 1350
329, -324, 1405
373, -391, 1574
397, -417, 1705
387, -420, 1734
-,-,-
-70, -65, 589
-70, -65, 589
-27, -3, 458
37, 32, 341
-3, 36, 438
-3, 36, 438
-85, 4, 576
-107, 2, 606
-60, 13, 516
-60, 13, 516
-52, -4, 520
-32, -57, 659
-30, -116, 826
13, -121, 858
73, -116, 881
73, -116, 881
107, -142, 900
64, -226, 1024
55, -299, 990
104, -325, 918
179, -283, 909
224, -243, 1066
221, -195, 1177
210, -163, 1139
202, -167, 1063
202, -167, 1063
267, -187, 1017
311, -205, 1067
307, -239, 1176
305, -261, 1172
307, -315, 1150
352, -343, 1149
448, -369, 1222
-,-,-
-26, -73, 319
-63, -156, 456
-21, -157, 515
20, -73, 464
11, -31, 353
11, -31, 353
-23, -28, 325
-65, -49, 383
-65, -56, 459
-31, -37, 506
6, -34, 562
6, -34, 562
77, -45, 688
148, -58, 896
185, -74, 1025
193, -110, 1042
190, -167, 1001
190, -167, 1001
197, -263, 1014
260, -302, 1090
259, -295, 1166
235, -270, 1162
232, -255, 1070
290, -280, 1039
303, -304, 1105
299, -292, 1149
297, -261, 1158
348, -215, 1209
384, -206, 1331
395, -242, 1481
412, -272, 1587
-,-,-
-69, -104, 446
-92, -152, 495
-106, -147, 520
-89, -78, 480
-59, -27, 401
-38, -26, 462
-1, -33, 558
-1, -33, 558
8, -24, 698
10, -7, 763
10, -10, 766
10, -10, 766
28, -34, 747
77, -49, 735
90, -104, 835
102, -161, 871
102, -161, 871
98, -233, 901
177, -251, 917
235, -181, 1067
208, -126, 1209
163, -130, 1243
137, -194, 1200
127, -243, 1144
144, -252, 1117
187, -249, 1185
183, -244, 1301
176, -216, 1415
-,-,-
45, -85, 369
45, -85, 369
57, -53, 239
-83, -85, 472
-174, -87, 559
-107, -16, 442
-107, -16, 442
-15, 19, 337
-28, 18, 432
-77, -8, 554
-97, -10, 654
-35, 66, 681
-35, 66, 681
10, 82, 703
6, 0, 726
6, 0, 726
36, -63, 844
84, -102, 1018
111, -105, 1075
93, -104, 1048
33, -170, 1000
11, -250, 938
11, -250, 938
45, -306, 950
34, -342, 1007
15, -339, 989
33, -336, 943
114, -321, 958
181, -302, 1051
181, -302, 1051
225, -333, 1185
265, -377, 1352
365, -414, 1531
-,-,-
-108, -125, 338
-97, -43, 441
-143, -59, 529
-157, -108, 609
-34, 45, 486
-34, 45, 288
72, 171, 288
12, -15, 402
-73, -141, 584
-105, -103, 693
-17, 10, 783
-17, 10, 783
88, 120, 871
82, 86, 1003
35, -47, 1046
22, -154, 1012
92, -138, 1036
92, -138, 1036
125, -80, 1092
125, -55, 1115
102, -60, 1098
112, -68, 1047
208, 0, 1043
215, 16, 1125
164, -31, 1214
164, -31, 1214
110, -64, 1231
161, -38, 1182
-,-,-
-80, -67, 543
31, -9, 365
31, -9, 365
35, 1, 306
-25, 9, 457
-25, 9, 457
-72, 20, 545
-48, 66, 524
0, 115, 463
0, 115, 463
25, 120, 465
-22, 80, 577
-63, 76, 724
-13, 143, 783
-13, 143, 783
42, 152, 783
91, 71, 823
114, -36, 928
136, -77, 993
136, -77, 993
130, -119, 1069
141, -146, 1167
164, -93, 1233
182, -46, 1186
153, -48, 1143
109, -79, 1156
106, -135, 1201
108, -162, 1213
98, -133, 1178
56, -133, 1167
56, -137, 1167
-,-,-
-55, -2, 423
-55, -2, 423
19, 46, 263
18, 24, 181
-74, 24, 297
-74, -74, 297
-114, -110, 435
-65, -23, 492
65, 107, 457
87, 130, 576
87, 130, 576
7, 47, 788
-50, -20, 841
-8, -28, 770
49, -56, 733
49, -56, 733
91, -128, 831
97, -206, 923
62, -248, 970
102, -198, 974
251, -129, 1070
251, -129, 1070
350, -152, 1238
265, -228, 1463
158, -274, 1494
167, -302, 1470
217, -349, 1518
-,-,-
-101, 28, 270
-101, 28, 270
-48, 92, 142
-95, 62, 283
-156, 12, 470
-112, 25, 494
-11, 98, 396
-11, 98, 396
41, 129, 460
17, 116, 667
-39, 71, 833
-39, 71, 833
-13, 72, 828
69, 48, 779
122, -12, 873
93, -99, 1052
93, -99, 1052
96, -132, 1061
132, -167, 995
149, -208, 993
143, -213, 1070
130, -172, 1137
114, -119, 1110
168, -49, 1005
214, -22, 1021
206, -43, 1190
206, -43, 1190
172, -60, 1291
157, -40, 1304
218, -7, 1321
-,-,-
-103, -38, 572
-138, -91, 701
-86, -37, 514
-18, 32, 320
-51, 11, 443
-51, 11, 443
-123, -48, 598
-143, -73, 598
-112, -42, 463
-99, -3, 504
-114, 20, 560
-114, 20, 560
-127, 16, 620
-105, 4, 653
-26, -12, 634
15, -54, 756
20, -73, 902
20, -73, 902
-4, -72, 1013
18, -65, 954
37, -102, 844
85, -161, 838
85, -161, 838
122, -213, 988
108, -230, 1137
92, -174, 1116
85, -131, 1056
176, -126, 975
210, -231, 1085
183, -291, 1220
193, -262, 1257
243, -224, 1289
316, -228, 1383
-,-,-
27, 3, 482
-93, -54, 537
-173, -135, 602
-152, -153, 471
-16, -40, 210
7, 33, 123
7, 33, 123
-44, 19, 268
-89, -13, 414
-79, -16, 539
-79, -16, 539
-23, 33, 575
43, 105, 587
89, 116, 636
114, 30, 883
114, 30, 883
122, -22, 1112
153, -22, 1113
162, -38, 1000
168, -109, 940
187, -185, 1044
195, -200, 1139
197, -180, 1129
193, -154, 1016
207, -178, 943
207, -178, 943
239, -266, 1019
251, -311, 1122
260, -317, 1113
275, -275, 1102
319, -202, 1071
344, -214, 1130
382, -257, 1327
408, -270, 1560
428, -271, 1672
-,-,-
-70, -68, 469
-51, -121, 435
-12, -73, 367
-54, -20, 379
-104, -37, 486
-46, -38, 473
19, -14, 436
19, -14, 436
16, -41, 538
-33, -62, 702
-26, 29, 844
23, 171, 909
23, 171, 909
58, 184, 919
33, 55, 982
-6, -82, 988
-6, -82, 988
22, -110, 945
73, -93, 889
86, -97, 919
72, -86, 922
72, -86, 922
59, -97, 947
120, -118, 966
140, -113, 1055
133, -67, 1078
106, -28, 1038
99, -34, 1018
99, -34, 1018
206, -31, 1059
225, -52, 1245
202, -92, 1364
195, -139, 1409
-,-,-
-48, -96, 410
-48, -96, 410
-28, -100, 373
-27, -140, 492
-39, -142, 597
-34, -102, 588
-12, -20, 531
-15, 0, 602
-15, 0, 602
-46, -15, 730
-62, -32, 861
-57, -33, 911
-33, -71, 899
-14, -111, 862
-14, -111, 862
-19, -142, 882
-40, -149, 933
-42, -163, 960
-4, -193, 1005
46, -198, 1056
64, -159, 1054
101, -123, 991
100, -129, 998
100, -129, 998
82, -156, 1086
58, -138, 1171
76, -138, 1188
-,-,-
-151, -110, 396
-141, -162, 539
-66, -83, 494
-31, -11, 374
-33, 8, 424
-40, -38, 569
-40, -38, 569
-46, -54, 678
-47, -43, 692
-36, -41, 691
24, -71, 676
63, -110, 832
63, -110, 832
39, -157, 1019
50, -187, 1059
87, -182, 961
155, -247, 854
159, -307, 863
164, -360, 896
185, -360, 890
185, -360, 890
263, -226, 983
357, -96, 1086
381, -76, 1116
364, -151, 1191
460, -263, 1342
470, -321, 1523
-,-,-
-153, -68, 578
-149, -92, 637
-95, -85, 475
-41, -22, 291
-41, -22, 291
-62, -5, 240
-100, -34, 282
-100, -59, 252
-82, -94, 291
-64, -67, 404
-64, -67, 404
-56, 3, 518
-46, 37, 561
-27, -4, 594
-14, -81, 723
-14, -81, 723
-7, -122, 828
-18, -167, 891
33, -207, 888
142, -205, 907
152, -214, 1053
120, -227, 1171
133, -243, 1176
202, -257, 1148
207, -297, 1231
194, -383, 1296
194, -383, 1296
181, -447, 1348
190, -414, 1444
-,-,-
-102, -86, 479
-125, -169, 590
-100, -201, 500
-62, -201, 375
-69, -164, 399
-54, -58, 357
-54, -58, 357
-51, -8, 354
-85, -6, 449
-100, -3, 545
-81, 9, 556
-81, 9, 556
-73, -6, 545
-75, 3, 565
-75, -32, 590
-75, -32, 590
-99, -97, 753
-84, -145, 854
-54, -133, 948
-1, -92, 985
80, -105, 1007
45, -175, 1166
45, -175, 1166
-18, -206, 1316
-33, -173, 1299
53, -110, 1159
96, -79, 1136
61, -117, 1313
36, -212, 1560
62, -222, 1749
64, -252, 1775
-,-,-
91, 54, 273
29, 110, 169
-173, -84, 602
-250, -209, 818
-72, -100, 442
41, 31, 110
41, 31, 110
-29, -4, 329
-116, -119, 611
-141, -145, 756
-99, -123, 744
-34, -90, 766
-30, -124, 942
-62, -132, 1069
-62, -132, 1069
-95, -123, 1117
-90, -105, 1062
-20, -62, 939
-44, -37, 997
-64, -11, 1051
-59, -46, 1024
-14, -97, 937
43, -119, 879
43, -119, 879
46, -127, 941
-10, -145, 1058
-24, -168, 1115
53, -186, 1041
128, -180, 1002
183, -123, 1243
178, -119, 1508
-,-,-
-114, 57, 561
-114, 57, 561
-94, 71, 591
-16, 25, 660
-26, -74, 854
-61, -157, 1092
-31, -181, 1089
19, -160, 927
19, -160, 927
-10, -170, 941
-60, -171, 1086
-63, -138, 1170
-43, -137, 1158
19, -140, 1046
77, -127, 991
46, -129, 1059
-39, -159, 1132
-79, -177, 1170
-49, -172, 1152
11, -196, 1040
11, -196, 1040
4, -197, 1075
-,-,-
-102, -167, 479
-67, -103, 460
-67, -103, 460
-23, -29, 404
-24, -4, 387
-30, -5, 411
-52, -31, 473
-47, -50, 504
-47, -50, 504
-45, -46, 526
-55, -58, 651
-41, -93, 765
-10, -119, 775
23, -132, 781
37, -125, 833
37, -125, 833
23, -118, 840
7, -136, 851
15, -154, 930
30, -161, 975
45, -157, 961
45, -157, 961
69, -143, 944
94, -122, 949
107, -110, 975
102, -139, 1032
135, -218, 1132
183, -262, 1307
212, -256, 1462
221, -234, 1577
257, -229, 1700
-,-,-
-70, -92, 403
-5, -52, 88
-20, -30, 98
-20, -30, 98
